Address:,USB0::0x0957::0x179B::MY59127609::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
Serial Number:,MY59127609,,-0.19575,-0.00317713571712375,-0.00823115458479151,
Firmware Version:,02.65.2021030741,,-0.195145833335,-0.00325251260073856,-0.00913567712996155,
Start Time:,2023-02-14 14:38:24.854,,-0.19454166667,-0.00325251260073856,-0.00823115458479151,
,,,-0.193937500005,-0.00325251260073856,-0.00913567712996155,
,,,-0.19333333334,-0.00332788948435336,-0.00913567712996155,
,,,-0.192729166675,-0.00332788948435336,-0.00823115458479151,
,,,-0.19212500001,-0.00332788948435336,-0.00823115458479151,
,,,-0.191520833345,-0.00332788948435336,-0.0100401996751316,
,,,-0.19091666668,-0.00340326636796817,-0.00913567712996155,
,,,-0.190312500015,-0.00340326636796817,-0.00913567712996155,
,,,-0.18970833335,-0.00340326636796817,-0.00823115458479151,
,,,-0.189104166685,-0.00340326636796817,-0.00823115458479151,
,,,-0.18850000002,-0.00347864325158298,-0.00823115458479151,
,,,-0.187895833355,-0.00347864325158298,-0.0100401996751316,
,,,-0.18729166669,-0.00347864325158298,-0.00913567712996155,
,,,-0.186687500025,-0.00355402013519779,-0.00913567712996155,
,,,-0.18608333336,-0.00355402013519779,-0.00913567712996155,
,,,-0.185479166695,-0.0036293970188126,-0.00823115458479151,
,,,-0.18487500003,-0.0036293970188126,-0.0100401996751316,
,,,-0.184270833365,-0.0036293970188126,-0.0100401996751316,
,,,-0.1836666667,-0.0036293970188126,-0.00823115458479151,
,,,-0.183062500035,-0.00370477390242741,-0.00913567712996155,
,,,-0.18245833337,-0.00370477390242741,-0.00913567712996155,
,,,-0.181854166705,-0.00370477390242741,-0.00913567712996155,
,,,-0.18125000004,-0.00378015078604221,-0.00823115458479151,
,,,-0.180645833375,-0.00378015078604221,-0.0100401996751316,
,,,-0.18004166671,-0.00385552766965702,-0.0100401996751316,
,,,-0.179437500045,-0.00385552766965702,-0.00823115458479151,
,,,-0.17883333338,-0.00385552766965702,-0.00913567712996155,
,,,-0.178229166715,-0.00393090455327183,-0.0100401996751316,
,,,-0.17762500005,-0.00393090455327183,-0.00913567712996155,
,,,-0.177020833385,-0.00393090455327183,-0.00823115458479151,
,,,-0.17641666672,-0.00400628143688664,-0.00823115458479151,
,,,-0.175812500055,-0.00400628143688664,-0.00732663203962147,
,,,-0.17520833339,-0.00408165832050145,-0.0100401996751316,
,,,-0.174604166725,-0.00415703520411626,-0.00913567712996155,
,,,-0.17400000006,-0.00415703520411626,-0.0100401996751316,
,,,-0.173395833395,-0.00415703520411626,-0.00913567712996155,
,,,-0.17279166673,-0.00415703520411626,-0.00823115458479151,
,,,-0.172187500065,-0.00423241208773106,-0.00823115458479151,
,,,-0.1715833334,-0.00430778897134587,-0.00913567712996155,
,,,-0.170979166735,-0.00430778897134587,-0.00913567712996155,
,,,-0.17037500007,-0.00438316585496068,-0.00913567712996155,
,,,-0.169770833405,-0.00438316585496068,-0.00913567712996155,
,,,-0.16916666674,-0.00445854273857549,-0.00823115458479151,
,,,-0.168562500075,-0.00438316585496068,-0.00823115458479151,
,,,-0.16795833341,-0.00445854273857549,-0.00913567712996155,
,,,-0.167354166745,-0.0045339196221903,-0.00913567712996155,
,,,-0.16675000008,-0.00460929650580511,-0.0100401996751316,
,,,-0.166145833415,-0.00460929650580511,-0.0100401996751316,
,,,-0.16554166675,-0.00460929650580511,-0.00823115458479151,
,,,-0.164937500085,-0.00460929650580511,-0.00823115458479151,
,,,-0.16433333342,-0.00476005027303472,-0.00913567712996155,
,,,-0.163729166755,-0.00476005027303472,-0.00823115458479151,
,,,-0.16312500009,-0.00476005027303472,-0.00913567712996155,
,,,-0.162520833425,-0.00483542715664953,-0.0100401996751316,
,,,-0.16191666676,-0.00483542715664953,-0.00823115458479151,
,,,-0.161312500095,-0.00491080404026434,-0.00913567712996155,
,,,-0.16070833343,-0.00498618092387915,-0.00913567712996155,
,,,-0.160104166765,-0.00498618092387915,-0.00823115458479151,
,,,-0.1595000001,-0.00506155780749395,-0.00823115458479151,
,,,-0.158895833435,-0.00506155780749395,-0.00913567712996155,
,,,-0.15829166677,-0.00513693469110876,-0.00823115458479151,
,,,-0.157687500105,-0.00513693469110876,-0.00913567712996155,
,,,-0.15708333344,-0.00521231157472357,-0.00913567712996155,
,,,-0.156479166775,-0.00528768845833838,-0.00823115458479151,
,,,-0.15587500011,-0.00528768845833838,-0.00823115458479151,
,,,-0.155270833445,-0.00536306534195319,-0.00913567712996155,
